,Unnamed: 0,player_id,date,market_value,position
398,15075,John Kamara,2018-07-01,360000,midfield - Attacking Midfield
399,15247,Markus Rosenberg,2018-06-20,540000,attack - Centre-Forward
400,15468,Krisztian Adorjan,2018-07-01,203000,midfield - Attacking Midfield
401,15523,Ignacio Scocco,2018-05-08,3600000,attack - Centre-Forward
402,15577,Aleksey Babyr,2018-06-06,180000,attack - Centre-Forward
403,15622,Dusan Savic,2018-07-02,180000,attack - Centre-Forward
404,15644,Evgeniy Pavlov,2018-06-27,135000,attack - Centre-Forward
405,15666,Besart Ibraimi,2018-05-26,540000,attack - Centre-Forward
406,15712,Anton Kramar,2018-05-27,135000,midfield - Right Midfield
407,15743,Vladislav Gevlich,2018-06-01,135000,Defender - Right-Back
408,15835,Vladislav Bibchenko,2018-06-06,23000,Goalkeeper
409,15969,Leandro,2018-07-03,68000,Defender - Right-Back
410,15988,Alexandru Dandea,2018-06-14,495000,Defender - Centre-Back
411,16015,Nemanja Rnic,2018-06-14,360000,Defender - Centre-Back
412,16170,Cristian Oros,2018-06-16,135000,Defender - Centre-Back
413,16254,Yaroslav Kinash,2018-05-27,45000,midfield - Central Midfield
414,16270,Jan Maslo,2018-07-13,293000,Defender - Centre-Back
415,16293,Vance Sikov,2018-07-01,270000,Defender - Centre-Back
416,16351,Thomas Eisfeld,2018-06-19,540000,midfield - Attacking Midfield
417,16393,Franck Dja Djedje,2018-07-01,540000,attack - Right Winger
418,16422,Willian,2018-05-23,2250000,attack - Left Winger
419,16478,Marco Ruben,2018-05-08,2250000,attack - Centre-Forward
420,16569,Juan Agudelo,2018-05-02,765000,attack - Centre-Forward
421,16645,Brek Shea,2018-05-02,675000,midfield - Left Midfield
422,16713,Abdellah Zoubir,2018-05-16,900000,attack - Left Winger
423,16739,Dimitrios Sounas,2018-06-21,248000,midfield - Central Midfield
424,16794,Daniel Boateng,2018-07-03,45000,Defender - Centre-Back
425,16835,Charlie Ward,2018-05-02,113000,midfield - Central Midfield
426,17129,Brian Mclean,2018-05-28,113000,Defender - Centre-Back
427,17144,Alex Cooper,2018-07-11,135000,Defender - Left-Back
428,17263,Milan Bojovic,2018-07-01,450000,attack - Centre-Forward
429,17393,Dudu,2018-05-23,7200000,Goalkeeper
430,17525,Vitaliy Tymofienko,2018-05-27,68000,midfield - Right Midfield
431,17743,Kristi Vangjeli,2018-06-28,248000,Defender - Centre-Back
432,17765,Armand Ella,2018-05-27,90000,attack - Left Winger
433,17789,Leonid Kovel,2018-06-01,135000,attack - Centre-Forward
434,17806,Volodymyr Bidlovskyi,2018-05-27,68000,midfield - Left Midfield
435,17852,Elis Bakaj,2018-06-01,405000,midfield - Attacking Midfield
436,17905,Diego Souza,2018-05-23,4050000,attack - Centre-Forward
437,17988,Joe Mason,2018-05-02,1350000,attack - Centre-Forward
438,18030,Tomas Hubschman,2018-07-14,225000,midfield - Defensive Midfield
439,18110,Sito Riera,2018-07-03,180000,midfield - Attacking Midfield
440,18154,Magnus Wolff Eikrem,2018-05-02,540000,midfield - Attacking Midfield
441,18363,Jean David Beauguel,2018-07-14,180000,attack - Centre-Forward
442,18429,Furhgill Zeldenrust,2018-06-29,158000,attack - Left Winger
443,18436,Desley Ubbink,2018-07-13,540000,midfield - Attacking Midfield
444,18515,Jan Seda,2018-07-14,180000,Goalkeeper
445,18575,Rick Stuy Van Den Herik,2018-06-29,225000,midfield - Defensive Midfield
446,18769,Vitalijs Maksimenko,2018-07-03,180000,Defender - Centre-Back
447,18883,Soren Rieks,2018-06-20,900000,attack - Left Winger
448,18915,Samuel Stefanik,2018-07-03,180000,midfield - Attacking Midfield
449,18969,Youri Loen,2018-06-28,315000,midfield - Central Midfield
450,19030,Tobias Haitz,2018-06-08,68000,Defender - Centre-Back
451,19056,Christoph Hemlein,2018-06-19,405000,attack - Right Winger
452,19136,Pavel Cmovs,2018-07-14,270000,Defender - Centre-Back
453,19261,Paul Kok,2018-06-29,90000,Defender - Left-Back
454,19315,Yuriy Pavlyk,2018-05-27,113000,Defender - Right-Back
455,19540,Cody Cropper,2018-05-02,450000,Goalkeeper
456,19639,Andres Escobar,2018-05-08,360000,attack - Left Winger
457,19733,Edouard Butin,2018-05-16,720000,attack - Centre-Forward
458,19768,Haykeul Chikhaoui,2018-06-29,68000,midfield - Attacking Midfield
459,19800,Joseph Lopy,2018-05-16,720000,midfield - Central Midfield
460,19821,Catalin Tira,2018-06-16,135000,attack - Centre-Forward
461,19993,Jerome Onguene,2018-06-14,2250000,Defender - Centre-Back
462,20048,Banel Nicolita,2018-06-17,135000,attack - Right Winger
463,20082,Razak Boukari,2018-05-16,360000,attack - Right Winger
464,20137,Eloge Enza Yamissi,2018-05-16,180000,midfield - Defensive Midfield
465,20345,Sebastien Roudet,2018-05-16,270000,midfield - Attacking Midfield
466,20418,Matthieu Sans,2018-05-16,360000,Defender - Centre-Back
467,20474,Dan Nistor,2018-06-14,990000,midfield - Central Midfield
468,20564,Youssef Fennich,2018-06-10,360000,midfield - Defensive Midfield
469,20674,Loris Nery,2018-05-16,720000,Defender - Right-Back
470,20716,Guillaume Hoarau,2018-07-12,1350000,attack - Centre-Forward
471,20780,Lisandro Lopez,2018-05-08,1580000,Defender - Centre-Back
472,20789,Kevin Tsimba,2018-07-10,23000,midfield - Defensive Midfield
473,20792,Abderrahmane Yousfi,2018-05-29,158000,attack - Centre-Forward
474,20867,Senah Mango,2018-06-30,90000,Defender - Centre-Back
475,20929,Jeremy Frick,2018-07-12,383000,Goalkeeper
476,20974,Saber Khalifa,2018-06-09,900000,attack - Centre-Forward
477,21117,Vujadin Savic,2018-07-02,1800000,Defender - Centre-Back
478,21257,Bajram Nebihi,2018-07-03,315000,attack - Centre-Forward
479,21405,Florian Stritzel,2018-06-19,135000,Goalkeeper
480,21484,Krisztian Nemeth,2018-05-02,810000,attack - Centre-Forward
481,21559,Stefano Celozzi,2018-06-19,765000,Defender - Right-Back
482,21609,Kevin Muller,2018-06-19,720000,Goalkeeper
483,21771,Ezekiel Digbeu,2018-05-16,270000,Defender - Right-Back
484,21815,Vaclav Pilar,2018-06-30,630000,midfield - Left Midfield
485,21839,Charles Elie Laprevotte,2018-06-08,225000,midfield - Central Midfield
486,21864,Tim Albutat,2018-06-19,405000,midfield - Defensive Midfield
487,21934,Hendrick Zuck,2018-06-19,360000,Defender - Left-Back
488,21966,Roly Bonevacia,2018-07-24,675000,midfield - Central Midfield
489,21993,Christopher Avevor,2018-06-19,630000,Defender - Centre-Back
490,22023,Bryan Roox,2018-07-15,23000,Goalkeeper
491,22121,Malik Fathi,2018-05-30,90000,Defender - Left-Back
492,22160,Adrian Nikci,2018-07-12,180000,attack - Left Winger
493,22203,Mathias Fetsch,2018-06-08,225000,attack - Centre-Forward
494,22223,Kai Bosing,2018-07-15,45000,midfield - Attacking Midfield
495,22281,Michael Parkhurst,2018-05-02,540000,Defender - Centre-Back
496,22303,Mohamed Amsif,2018-06-10,383000,Goalkeeper
497,22341,Aristide Bance,2018-05-23,180000,attack - Centre-Forward
498,22415,Sinan Tekerci,2018-06-08,158000,midfield - Left Midfield
499,22449,Manuel Bihr,2018-07-03,180000,Defender - Centre-Back
500,22478,Emanuel Pogatetz,2018-06-14,225000,Defender - Centre-Back
501,22632,Malcolm Cacutalua,2018-06-19,630000,Defender - Centre-Back
502,22666,Javier Pinola,2018-05-08,900000,Defender - Centre-Back
503,22683,Cheick Diarra,2018-05-16,630000,attack - Centre-Forward
504,22717,Aloys Nong,2018-06-09,225000,attack - Centre-Forward
505,22735,Alexander Muhling,2018-06-19,765000,midfield - Central Midfield
506,22882,Humberto Osorio,2018-06-08,900000,attack - Centre-Forward
507,22976,Jorge Pesca,2018-06-13,113000,Defender - Centre-Back
508,23054,Johan Cavalli,2018-05-16,270000,midfield - Attacking Midfield
509,23079,Sigamary Diarra,2018-05-16,180000,midfield - Left Midfield
510,23215,Chiel Kramer,2018-06-29,180000,attack - Centre-Forward
511,23249,Gilberto Garcia,2018-06-08,810000,Defender - Right-Back
512,23279,Claude Dielna,2018-05-02,675000,Defender - Centre-Back
513,23322,Joshua Nadeau,2018-06-08,225000,Defender - Centre-Back
514,23372,Oumar Sissoko,2018-05-16,270000,Goalkeeper
515,23427,Grenddy Perozo,2018-06-07,360000,Defender - Centre-Back
516,23445,Mario Gomez,2018-05-30,270000,attack - Centre-Forward
517,23469,Leonel Galeano,2018-05-08,540000,Defender - Centre-Back
518,23484,Isma Gil,2018-05-30,270000,Goalkeeper
519,23505,Stefan Popescu,2018-06-18,180000,Defender - Left-Back
520,23519,Manu Onwu,2018-06-30,180000,attack - Centre-Forward
521,23547,Emiliano Armenteros,2018-05-30,360000,attack - Left Winger
522,23570,Denis Tonucci,2018-06-18,360000,Defender - Centre-Back
523,23580,Julio Iricibar,2018-05-30,225000,Goalkeeper
524,23662,Carlos Pena,2018-05-30,180000,midfield - Attacking Midfield
525,23677,Eneko Satrustegui,2018-05-30,270000,Defender - Centre-Back
526,23694,Jose Garcia,2018-06-30,180000,midfield - Attacking Midfield
527,23727,Pedro Rios,2018-06-30,90000,attack - Right Winger
528,23767,Carlos Exposito,2018-05-30,270000,Defender - Right-Back
529,23793,Nagore,2018-05-30,90000,Defender - Right-Back
530,23853,Silvio Romero,2018-05-08,3150000,attack - Centre-Forward
531,23920,Philipp Hofmann,2018-06-19,540000,attack - Centre-Forward
532,23948,Javi Jimenez,2018-06-30,270000,Defender - Centre-Back
533,23972,Javi Acuna,2018-05-30,270000,attack - Centre-Forward
534,24008,Tammo Harder,2018-07-15,68000,attack - Second Striker
535,24042,Tim Hoogland,2018-06-19,315000,Defender - Centre-Back
536,24105,Jon Echaide,2018-05-30,180000,Defender - Centre-Back
537,24144,Dennis Erdmann,2018-06-08,270000,Defender - Centre-Back
538,24182,David Rodriguez,2018-05-30,630000,attack - Centre-Forward
539,24247,Pedro Morales,2018-06-03,405000,midfield - Attacking Midfield
540,24264,Pablo Perez,2018-05-08,1800000,Defender - Left-Back
541,24308,Diego Jimenez,2018-06-30,180000,Defender - Centre-Back
542,24335,Miroslav Stevanovic,2018-07-12,698000,midfield - Right Midfield
543,24405,Leandro Montagud,2018-06-30,225000,Goalkeeper
544,24420,Mikel Abaroa,2018-05-30,270000,midfield - Attacking Midfield
545,24432,Oscar Vega,2018-05-30,135000,midfield - Attacking Midfield
546,24447,Javi Ros,2018-05-30,450000,midfield - Central Midfield
547,24470,Kike Royo,2018-05-30,270000,Goalkeeper
548,24486,Ruben Mesa,2018-06-30,270000,attack - Centre-Forward
549,24524,David Villa,2018-05-02,1350000,attack - Centre-Forward
550,24532,Momar Ndoye,2018-05-30,45000,attack - Left Winger
551,24539,Isaac Nana,2018-06-30,90000,midfield - Central Midfield
552,24558,Unai Albizua,2018-05-30,450000,Defender - Centre-Back
553,24571,Gorka Magunazelaia,2018-05-30,135000,Goalkeeper
554,24574,Juanma Garcia,2018-06-30,270000,Defender - Centre-Back
555,24632,Carlos Garcia,2018-06-30,90000,Defender - Centre-Back
556,24660,Nono,2018-07-13,405000,midfield - Central Midfield
557,24681,Lorenzo Reyes,2018-06-03,1620000,midfield - Defensive Midfield
558,24848,Sandro Wieser,2018-07-12,360000,midfield - Defensive Midfield
559,24868,Patrick Schorr,2018-06-08,225000,Defender - Left-Back
560,24877,Pibe,2018-05-30,90000,attack - Left Winger
561,24905,Albert Blazquez,2018-05-30,225000,Defender - Right-Back
562,24924,Jose Antonio Caro,2018-05-30,360000,Goalkeeper
563,24955,Damien Perquis,2018-05-16,540000,Goalkeeper
564,24966,Marco Sangalli,2018-05-30,450000,attack - Right Winger
565,24977,Jesus Pozo,2018-06-30,90000,Defender - Centre-Back
566,24995,Torben Rehfeldt,2018-06-08,225000,Defender - Centre-Back
567,25020,Edu Ramos,2018-05-30,450000,midfield - Central Midfield
568,25033,Javi Montoya,2018-06-30,225000,Goalkeeper
569,25064,Tim Paterok,2018-06-08,90000,Goalkeeper
570,25078,David Fornies,2018-06-30,270000,Defender - Left-Back
571,25124,Julio Cesar,2018-05-23,1130000,Defender - Centre-Back
572,25160,Javi Rey,2018-06-30,225000,midfield - Central Midfield
573,25191,Cristian Bustos,2018-06-30,45000,midfield - Central Midfield
574,25207,Filip Malbasic,2018-05-30,720000,attack - Right Winger
575,25242,Carlos Bellvis,2018-05-30,270000,Defender - Left-Back
576,25275,Samuel Llorca,2018-05-30,225000,Defender - Centre-Back
577,25316,Johannes Wurtz,2018-06-19,495000,midfield - Attacking Midfield
578,25337,Guillermo Sara,2018-05-08,720000,Goalkeeper
579,25360,Kevin Scheidhauer,2018-06-30,135000,attack - Second Striker
580,25386,Willi Evseev,2018-06-08,225000,midfield - Central Midfield
581,25412,Lassad Nouioui,2018-05-30,45000,attack - Centre-Forward
582,25423,Stevan Kovacevic,2018-07-02,180000,midfield - Central Midfield
583,25494,Jean Marie Dongou,2018-05-30,360000,attack - Centre-Forward
584,25523,Wilson Cuero,2018-06-30,135000,attack - Centre-Forward
585,25563,Jona,2018-05-30,450000,attack - Centre-Forward
586,25584,Kayke Rodrigues,2018-05-23,900000,attack - Centre-Forward
587,25670,Jonathan Vila,2018-06-30,180000,midfield - Central Midfield
588,25687,John Ogu,2018-06-14,1350000,midfield - Central Midfield
589,25706,Romuald Peiser,2018-07-11,90000,Goalkeeper
590,25763,Jaime,2018-07-05,495000,Defender - Centre-Back
591,25845,Leandro Borges,2018-06-25,113000,attack - Left Winger
592,25846,Leandro Borges,2018-06-29,135000,attack - Left Winger
593,25918,Toti,2018-07-03,405000,Defender - Centre-Back
594,25927,Richard Boateng,2018-06-30,360000,midfield - Central Midfield
595,26035,Rodrigo Lindoso,2018-05-23,1800000,midfield - Defensive Midfield
596,26064,Alemao,2018-06-29,405000,Defender - Left-Back
597,26086,Tenglong Lei,2018-06-05,90000,Defender - Centre-Back
598,26143,Christian Irobiso,2018-06-29,158000,attack - Centre-Forward
599,26156,Gladestony,2018-06-18,135000,midfield - Defensive Midfield
600,26177,Carlao,2018-07-03,315000,Defender - Centre-Back
601,26202,Rui Miguel,2018-06-29,45000,attack - Centre-Forward
602,26215,Vitor Silva,2018-05-30,180000,midfield - Attacking Midfield
603,26293,Carlitos,2018-07-12,450000,attack - Centre-Forward
604,26307,Kalidou Yero,2018-06-29,90000,attack - Centre-Forward
605,26334,Pedro,2018-06-29,45000,attack - Right Winger
606,26386,Nelson Agra,2018-06-29,428000,Defender - Centre-Back
607,26430,Reiner Ferreira,2018-07-11,180000,Defender - Centre-Back
608,26495,Luis Dias,2018-06-29,68000,Defender - Right-Back
609,26520,Borja Gomez,2018-05-30,90000,Defender - Centre-Back
610,26538,Manu Molina,2018-05-30,225000,midfield - Central Midfield
611,26553,Hector Pizana,2018-05-30,45000,Goalkeeper
612,26581,Nyasha Mushekwi,2018-06-05,2700000,attack - Centre-Forward
613,26603,Arne Naudts,2018-06-29,180000,attack - Centre-Forward
614,26704,Pelayo,2018-05-30,360000,midfield - Central Midfield
615,26768,Marc Martinez,2018-06-30,270000,Goalkeeper
616,26791,Diego Rivas,2018-05-30,225000,Goalkeeper
617,26816,Marvin Ogunjimi,2018-06-01,180000,attack - Centre-Forward
618,26886,Sergio Tejera,2018-05-30,720000,midfield - Central Midfield
619,26938,Charlie Ianson,2018-06-30,180000,Defender - Centre-Back
620,27032,Lucho Gonzalez,2018-05-23,630000,midfield - Central Midfield
621,27140,Tom Pettersson,2018-06-20,810000,Defender - Centre-Back
622,27159,Kadu,2018-06-29,90000,Defender - Centre-Back
623,27188,Ovidy Karuru,2018-06-02,225000,attack - Right Winger
624,27236,Jo Coppens,2018-06-08,158000,Goalkeeper
625,27397,Peter Sladek,2018-07-03,90000,midfield - Attacking Midfield
626,27454,German Parreno,2018-06-30,180000,Goalkeeper
627,27788,Viktor Prodell,2018-06-20,270000,attack - Centre-Forward
628,27892,Vladimirs Kamess,2018-06-06,540000,attack - Left Winger
629,27951,Dmitri Kayumov,2018-06-06,180000,midfield - Attacking Midfield
630,27970,Nikolay Fadeev,2018-06-06,203000,Defender - Right-Back
631,27994,Artemiy Dorozhinskiy,2018-06-06,45000,midfield - Right Midfield
632,28011,Artur Ryabokobylenko,2018-06-06,315000,midfield - Defensive Midfield
633,28112,Andrey Chukhley,2018-06-01,180000,Defender - Right-Back
634,28179,George Tucudean,2018-06-14,1800000,attack - Centre-Forward
635,28192,Guillermo Mendez,2018-05-08,180000,midfield - Attacking Midfield
636,28257,Grzegorz Sandomierski,2018-06-10,180000,Goalkeeper
637,28310,Michal Breznanik,2018-07-13,113000,midfield - Left Midfield
638,28338,Pctm,2018-05-02,158000,Defender - Left-Back
639,28364,Kino Delorge,2018-06-29,113000,Defender - Right-Back
640,28417,Seweryn Michalski,2018-07-03,135000,Defender - Centre-Back
641,28440,Konstantin Vassiljev,2018-07-03,315000,midfield - Attacking Midfield
642,28474,Kostadin Hazurov,2018-06-27,45000,attack - Centre-Forward
643,28506,Boubacar Dialiba,2018-05-30,90000,attack - Left Winger
644,28549,Hossam Ghaly,2018-05-23,225000,midfield - Central Midfield
645,28562,Abdul Yakuni Iddi,2018-07-01,45000,attack - Left Winger
646,28572,Louay Wael,2018-05-23,225000,Defender - Centre-Back
647,28598,Ahmed Samir Farag,2018-05-23,135000,Defender - Left-Back
648,28792,Armin Cerimagic,2018-07-03,113000,attack - Right Winger
649,28821,Pau Cendros,2018-05-30,135000,Defender - Right-Back
650,28991,Aleksandr Eliseev,2018-06-06,225000,midfield - Right Midfield
651,29015,Viktor Svezhov,2018-06-06,540000,midfield - Central Midfield
652,29079,Isael,2018-07-01,1800000,attack - Right Winger
653,29154,Zie Diabate,2018-05-16,270000,Defender - Left-Back
654,29165,Leandro Gonzalez Pirez,2018-05-02,2029999,Defender - Centre-Back
655,29275,Nikola Drincic,2018-07-02,360000,midfield - Defensive Midfield
656,29295,Bruno Cortez,2018-05-23,1580000,Defender - Left-Back
657,29305,Andrey Demchenko,2018-06-06,180000,Defender - Left-Back
658,29420,Denis Vavilin,2018-06-06,45000,Goalkeeper
659,29435,Temuri Bukia,2018-06-06,225000,midfield - Central Midfield
660,29646,Gerson Magrao,2018-05-23,450000,midfield - Left Midfield
661,29671,Alberto Rodriguez,2018-06-08,225000,Defender - Centre-Back
662,29764,Ivan Lendric,2018-05-16,450000,attack - Centre-Forward
663,29798,Danila Yashchuk,2018-06-06,135000,attack - Left Winger
664,29821,Dmitri Golubov,2018-06-06,90000,attack - Centre-Forward
665,29836,Ivan Solovjev,2018-06-06,315000,attack - Left Winger
666,29877,Kirill Kostin,2018-06-06,180000,Defender - Right-Back
667,29990,Jack Barmby,2018-05-02,360000,midfield - Left Midfield
668,29991,Jack Barmby,2018-07-11,270000,midfield - Left Midfield
669,30127,Alex Cisak,2018-07-24,225000,Goalkeeper
670,30131,Gaspar Panadero,2018-05-30,630000,attack - Left Winger
671,30252,Antonio Marin,2018-06-30,90000,Defender - Right-Back
672,30284,Jose Manuel Casado,2018-06-30,135000,Defender - Left-Back
673,30377,Dejan Lekic,2018-05-30,450000,attack - Centre-Forward
674,30402,Federico Piovaccari,2018-06-18,180000,attack - Centre-Forward
675,30428,Javi Lara,2018-05-30,450000,midfield - Attacking Midfield
676,30456,Abraham Minero,2018-05-30,360000,Defender - Left-Back
677,30502,Jon Irazusta,2018-05-30,225000,Goalkeeper
678,30533,Richard Sukuta Pasu,2018-06-19,495000,attack - Centre-Forward
679,30547,Carlos Selfa,2018-05-30,180000,midfield - Central Midfield
680,30586,Junior Kabananga,2018-06-01,1350000,attack - Centre-Forward
681,30666,Stipe Bacelic Grgic,2018-06-27,225000,midfield - Central Midfield
682,30760,Manu Del Moral,2018-05-30,360000,attack - Centre-Forward
683,30870,Mathias Schlie,2018-06-07,135000,midfield - Central Midfield
684,30889,Dennis Hoegh,2018-06-07,180000,midfield - Attacking Midfield
685,30906,Oliver Korch,2018-06-02,45000,Goalkeeper
686,31005,Maksim Starkov,2018-06-06,135000,Defender - Right-Back
687,31016,Aleksandr Marchenko,2018-06-06,180000,Defender - Centre-Back
688,31085,Shihao Wei,2018-06-05,270000,attack - Left Winger
689,31143,Sebastian Dubarbier,2018-05-08,720000,Defender - Left-Back
690,31225,Joao Dias,2018-06-29,248000,Defender - Right-Back
691,31253,Artur Maloyan,2018-06-06,270000,attack - Centre-Forward
692,31329,Pavel Sergeev,2018-06-06,90000,midfield - Attacking Midfield
